ID	;	x	;	y	;	score
0	;	170.0000	;	22.0000	;	0.821
1	;	182.0000	;	44.0000	;	0.830
2	;	186.0000	;	44.0000	;	0.780
3	;	194.0000	;	70.0000	;	0.655
4	;	196.0000	;	94.0000	;	0.677
5	;	178.0000	;	44.0000	;	0.842
6	;	152.0000	;	46.0000	;	0.800
7	;	152.0000	;	26.0000	;	0.784
8	;	184.0000	;	92.0000	;	0.661
9	;	172.0000	;	132.0000	;	0.702
10	;	176.0000	;	168.0000	;	0.556
11	;	178.0000	;	94.0000	;	0.788
12	;	168.0000	;	130.0000	;	0.656
13	;	168.0000	;	168.0000	;	0.454
15	;	174.0000	;	20.0000	;	0.802
17	;	182.0000	;	26.0000	;	0.848
