ID	;	x	;	y	;	score
0	;	170.0000	;	26.0000	;	0.937
1	;	176.0000	;	44.0000	;	0.712
2	;	172.0000	;	42.0000	;	0.674
3	;	156.0000	;	50.0000	;	0.221
4	;	154.0000	;	34.0000	;	0.314
5	;	178.0000	;	44.0000	;	0.854
6	;	156.0000	;	50.0000	;	0.564
7	;	154.0000	;	32.0000	;	0.600
8	;	166.0000	;	82.0000	;	0.622
9	;	160.0000	;	114.0000	;	0.597
10	;	162.0000	;	144.0000	;	0.638
11	;	170.0000	;	84.0000	;	0.830
12	;	156.0000	;	114.0000	;	0.740
13	;	158.0000	;	144.0000	;	0.774
14	;	170.0000	;	24.0000	;	0.391
15	;	172.0000	;	24.0000	;	0.888
17	;	180.0000	;	28.0000	;	0.931
