ID	;	x	;	y	;	score
0	;	178.0000	;	20.0000	;	0.943
1	;	178.0000	;	42.0000	;	0.794
2	;	172.0000	;	40.0000	;	0.547
3	;	156.0000	;	54.0000	;	0.222
5	;	182.0000	;	44.0000	;	0.835
6	;	154.0000	;	52.0000	;	0.953
7	;	150.0000	;	34.0000	;	0.719
8	;	170.0000	;	90.0000	;	0.578
9	;	168.0000	;	130.0000	;	0.539
10	;	174.0000	;	164.0000	;	0.497
11	;	174.0000	;	92.0000	;	0.739
12	;	166.0000	;	130.0000	;	0.658
13	;	166.0000	;	166.0000	;	0.623
14	;	178.0000	;	16.0000	;	0.811
15	;	182.0000	;	18.0000	;	0.842
17	;	188.0000	;	26.0000	;	0.918
