ID	;	x	;	y	;	score
0	;	170.0000	;	26.0000	;	0.919
1	;	180.0000	;	40.0000	;	0.638
2	;	182.0000	;	40.0000	;	0.478
3	;	158.0000	;	46.0000	;	0.157
4	;	156.0000	;	30.0000	;	0.233
5	;	178.0000	;	42.0000	;	0.762
6	;	152.0000	;	46.0000	;	0.779
7	;	152.0000	;	26.0000	;	0.706
8	;	176.0000	;	84.0000	;	0.582
9	;	164.0000	;	116.0000	;	0.778
10	;	164.0000	;	148.0000	;	0.709
11	;	174.0000	;	84.0000	;	0.801
12	;	160.0000	;	116.0000	;	0.732
13	;	162.0000	;	148.0000	;	0.752
15	;	172.0000	;	24.0000	;	0.850
17	;	180.0000	;	26.0000	;	0.966
