ID	;	x	;	y	;	score
0	;	168.0000	;	28.0000	;	0.903
1	;	180.0000	;	40.0000	;	0.652
2	;	180.0000	;	38.0000	;	0.529
3	;	154.0000	;	44.0000	;	0.326
4	;	156.0000	;	30.0000	;	0.363
5	;	178.0000	;	40.0000	;	0.686
6	;	154.0000	;	44.0000	;	0.745
7	;	154.0000	;	26.0000	;	0.694
8	;	176.0000	;	82.0000	;	0.583
9	;	166.0000	;	116.0000	;	0.748
10	;	164.0000	;	150.0000	;	0.853
11	;	174.0000	;	82.0000	;	0.761
12	;	160.0000	;	114.0000	;	0.698
13	;	158.0000	;	146.0000	;	0.643
15	;	172.0000	;	24.0000	;	0.868
17	;	178.0000	;	26.0000	;	0.968
