ID	;	x	;	y	;	score
0	;	86.0000	;	22.0000	;	0.469
1	;	92.0000	;	36.0000	;	0.779
2	;	96.0000	;	36.0000	;	0.668
3	;	72.0000	;	38.0000	;	0.198
4	;	66.0000	;	30.0000	;	0.272
5	;	90.0000	;	36.0000	;	0.864
6	;	62.0000	;	40.0000	;	0.664
7	;	60.0000	;	26.0000	;	0.588
8	;	80.0000	;	82.0000	;	0.549
9	;	70.0000	;	122.0000	;	0.517
10	;	70.0000	;	160.0000	;	0.488
11	;	80.0000	;	84.0000	;	0.774
12	;	70.0000	;	124.0000	;	0.772
13	;	72.0000	;	162.0000	;	0.656
15	;	88.0000	;	20.0000	;	0.571
17	;	94.0000	;	24.0000	;	0.683
