ID	;	x	;	y	;	score
0	;	134.0000	;	18.0000	;	0.742
1	;	138.0000	;	40.0000	;	0.658
2	;	136.0000	;	38.0000	;	0.430
3	;	106.0000	;	40.0000	;	0.261
5	;	142.0000	;	40.0000	;	0.665
6	;	106.0000	;	40.0000	;	0.711
7	;	108.0000	;	16.0000	;	0.437
8	;	130.0000	;	92.0000	;	0.527
9	;	124.0000	;	136.0000	;	0.595
10	;	116.0000	;	170.0000	;	0.197
11	;	130.0000	;	94.0000	;	0.715
12	;	122.0000	;	138.0000	;	0.685
13	;	118.0000	;	172.0000	;	0.394
14	;	134.0000	;	14.0000	;	0.760
15	;	140.0000	;	16.0000	;	0.867
17	;	148.0000	;	24.0000	;	0.822
