ID	;	x	;	y	;	score
0	;	172.0000	;	46.0000	;	0.825
1	;	184.0000	;	66.0000	;	0.763
2	;	184.0000	;	64.0000	;	0.531
3	;	158.0000	;	78.0000	;	0.164
5	;	186.0000	;	68.0000	;	0.837
6	;	154.0000	;	76.0000	;	0.833
7	;	154.0000	;	54.0000	;	0.699
8	;	170.0000	;	122.0000	;	0.500
9	;	166.0000	;	168.0000	;	0.335
10	;	166.0000	;	200.0000	;	0.126
11	;	172.0000	;	124.0000	;	0.706
12	;	166.0000	;	172.0000	;	0.795
13	;	168.0000	;	212.0000	;	0.775
14	;	172.0000	;	44.0000	;	0.413
15	;	174.0000	;	44.0000	;	0.823
17	;	188.0000	;	46.0000	;	0.847
