ID	;	x	;	y	;	score
0	;	164.0000	;	34.0000	;	0.765
1	;	178.0000	;	44.0000	;	0.715
2	;	174.0000	;	44.0000	;	0.659
3	;	154.0000	;	48.0000	;	0.307
4	;	150.0000	;	34.0000	;	0.292
5	;	180.0000	;	44.0000	;	0.832
6	;	160.0000	;	48.0000	;	0.500
7	;	154.0000	;	34.0000	;	0.590
8	;	166.0000	;	82.0000	;	0.700
9	;	158.0000	;	114.0000	;	0.563
10	;	160.0000	;	144.0000	;	0.629
11	;	172.0000	;	84.0000	;	0.831
12	;	156.0000	;	114.0000	;	0.702
13	;	158.0000	;	144.0000	;	0.711
15	;	166.0000	;	30.0000	;	0.810
17	;	174.0000	;	28.0000	;	0.903
