ID	;	x	;	y	;	score
0	;	184.0000	;	24.0000	;	0.672
1	;	170.0000	;	40.0000	;	0.734
2	;	176.0000	;	40.0000	;	0.594
3	;	192.0000	;	34.0000	;	0.252
4	;	192.0000	;	30.0000	;	0.250
5	;	166.0000	;	40.0000	;	0.655
6	;	192.0000	;	34.0000	;	0.269
7	;	192.0000	;	32.0000	;	0.387
8	;	180.0000	;	86.0000	;	0.776
9	;	188.0000	;	120.0000	;	0.797
10	;	190.0000	;	158.0000	;	0.727
11	;	172.0000	;	86.0000	;	0.677
12	;	186.0000	;	120.0000	;	0.677
13	;	190.0000	;	154.0000	;	0.465
14	;	182.0000	;	20.0000	;	0.855
16	;	174.0000	;	22.0000	;	0.873
