ID	;	x	;	y	;	score
0	;	178.0000	;	20.0000	;	0.931
1	;	182.0000	;	42.0000	;	0.764
2	;	184.0000	;	42.0000	;	0.578
3	;	192.0000	;	70.0000	;	0.479
4	;	196.0000	;	90.0000	;	0.421
5	;	180.0000	;	42.0000	;	0.824
6	;	152.0000	;	44.0000	;	0.900
7	;	150.0000	;	26.0000	;	0.721
8	;	184.0000	;	92.0000	;	0.590
9	;	174.0000	;	130.0000	;	0.633
10	;	176.0000	;	166.0000	;	0.673
11	;	178.0000	;	92.0000	;	0.811
12	;	168.0000	;	130.0000	;	0.679
13	;	170.0000	;	166.0000	;	0.595
14	;	178.0000	;	16.0000	;	0.847
15	;	182.0000	;	18.0000	;	0.840
17	;	190.0000	;	26.0000	;	0.905
