ID	;	x	;	y	;	score
0	;	60300.0000	;	5062.5000	;	0.516
1	;	56700.0000	;	7087.5000	;	0.913
2	;	60300.0000	;	6328.1250	;	0.840
3	;	67050.0000	;	6075.0000	;	0.734
4	;	67950.0000	;	3037.5000	;	0.214
5	;	53100.0000	;	7593.7500	;	0.911
8	;	62100.0000	;	13162.5000	;	0.787
9	;	64350.0000	;	19743.7500	;	0.819
10	;	65700.0000	;	25059.3750	;	0.677
11	;	56700.0000	;	13921.8750	;	0.781
12	;	61650.0000	;	19996.8750	;	0.799
13	;	65700.0000	;	25312.5000	;	0.645
14	;	59850.0000	;	4556.2500	;	0.543
16	;	57150.0000	;	4556.2500	;	0.720
