ID	;	x	;	y	;	score
0	;	170.0000	;	66.0000	;	0.833
1	;	176.0000	;	80.0000	;	0.727
2	;	174.0000	;	78.0000	;	0.668
3	;	160.0000	;	88.0000	;	0.306
4	;	158.0000	;	74.0000	;	0.362
5	;	180.0000	;	80.0000	;	0.751
6	;	162.0000	;	86.0000	;	0.768
7	;	158.0000	;	72.0000	;	0.565
8	;	170.0000	;	122.0000	;	0.568
9	;	168.0000	;	154.0000	;	0.614
10	;	170.0000	;	172.0000	;	0.257
11	;	172.0000	;	124.0000	;	0.773
12	;	164.0000	;	154.0000	;	0.732
13	;	166.0000	;	172.0000	;	0.264
14	;	170.0000	;	64.0000	;	0.145
15	;	172.0000	;	64.0000	;	0.847
17	;	178.0000	;	66.0000	;	0.896
