ID	;	x	;	y	;	score
0	;	164.0000	;	32.0000	;	0.699
1	;	176.0000	;	44.0000	;	0.694
2	;	174.0000	;	44.0000	;	0.624
3	;	154.0000	;	48.0000	;	0.275
4	;	150.0000	;	34.0000	;	0.281
5	;	180.0000	;	44.0000	;	0.870
6	;	158.0000	;	48.0000	;	0.570
7	;	156.0000	;	34.0000	;	0.596
8	;	166.0000	;	84.0000	;	0.677
9	;	160.0000	;	116.0000	;	0.667
10	;	162.0000	;	146.0000	;	0.579
11	;	170.0000	;	84.0000	;	0.834
12	;	156.0000	;	116.0000	;	0.779
13	;	160.0000	;	146.0000	;	0.643
15	;	166.0000	;	30.0000	;	0.804
17	;	174.0000	;	28.0000	;	0.875
