ID	;	x	;	y	;	score
0	;	194.0000	;	34.0000	;	0.889
1	;	186.0000	;	46.0000	;	0.802
2	;	184.0000	;	44.0000	;	0.820
3	;	204.0000	;	48.0000	;	0.787
4	;	206.0000	;	36.0000	;	0.491
5	;	188.0000	;	46.0000	;	0.679
6	;	202.0000	;	48.0000	;	0.161
8	;	182.0000	;	82.0000	;	0.772
9	;	190.0000	;	110.0000	;	0.774
10	;	194.0000	;	144.0000	;	0.836
11	;	188.0000	;	82.0000	;	0.749
12	;	192.0000	;	110.0000	;	0.777
13	;	194.0000	;	142.0000	;	0.658
14	;	192.0000	;	32.0000	;	0.702
15	;	194.0000	;	32.0000	;	0.247
16	;	186.0000	;	34.0000	;	0.866
