ID	;	x	;	y	;	score
0	;	84.0000	;	28.0000	;	0.906
1	;	96.0000	;	46.0000	;	0.691
2	;	92.0000	;	46.0000	;	0.584
3	;	82.0000	;	72.0000	;	0.346
4	;	78.0000	;	92.0000	;	0.301
5	;	100.0000	;	44.0000	;	0.938
6	;	66.0000	;	46.0000	;	0.881
7	;	66.0000	;	28.0000	;	0.910
8	;	92.0000	;	96.0000	;	0.698
9	;	82.0000	;	138.0000	;	0.699
10	;	78.0000	;	180.0000	;	0.394
11	;	104.0000	;	98.0000	;	0.752
12	;	88.0000	;	140.0000	;	0.735
13	;	78.0000	;	184.0000	;	0.741
15	;	86.0000	;	24.0000	;	0.792
17	;	96.0000	;	28.0000	;	0.979
