ID	;	x	;	y	;	score
0	;	86.0000	;	6.0000	;	0.495
1	;	78.0000	;	16.0000	;	0.562
2	;	72.0000	;	12.0000	;	0.499
3	;	42.0000	;	12.0000	;	0.169
5	;	84.0000	;	18.0000	;	0.840
6	;	44.0000	;	16.0000	;	0.681
7	;	42.0000	;	8.0000	;	0.181
8	;	52.0000	;	70.0000	;	0.568
9	;	42.0000	;	120.0000	;	0.545
10	;	52.0000	;	166.0000	;	0.495
11	;	60.0000	;	72.0000	;	0.599
12	;	46.0000	;	122.0000	;	0.636
13	;	58.0000	;	166.0000	;	0.690
14	;	84.0000	;	4.0000	;	0.292
15	;	90.0000	;	4.0000	;	0.494
17	;	94.0000	;	6.0000	;	0.642
