ID	;	x	;	y	;	score
0	;	110.0000	;	22.0000	;	0.795
1	;	112.0000	;	36.0000	;	0.738
2	;	106.0000	;	32.0000	;	0.563
3	;	88.0000	;	42.0000	;	0.117
5	;	118.0000	;	40.0000	;	0.652
6	;	88.0000	;	46.0000	;	0.491
7	;	86.0000	;	26.0000	;	0.258
8	;	106.0000	;	76.0000	;	0.517
9	;	100.0000	;	108.0000	;	0.209
10	;	98.0000	;	128.0000	;	0.128
11	;	116.0000	;	80.0000	;	0.560
12	;	100.0000	;	108.0000	;	0.441
13	;	98.0000	;	132.0000	;	0.311
14	;	108.0000	;	18.0000	;	0.883
15	;	114.0000	;	18.0000	;	0.890
17	;	120.0000	;	20.0000	;	0.764
