ID	;	x	;	y	;	score
0	;	134.0000	;	8.0000	;	0.581
1	;	148.0000	;	26.0000	;	0.776
2	;	154.0000	;	26.0000	;	0.731
3	;	144.0000	;	52.0000	;	0.151
4	;	130.0000	;	60.0000	;	0.375
5	;	142.0000	;	24.0000	;	0.646
6	;	118.0000	;	14.0000	;	0.738
7	;	120.0000	;	8.0000	;	0.248
8	;	150.0000	;	74.0000	;	0.616
9	;	132.0000	;	114.0000	;	0.553
10	;	128.0000	;	154.0000	;	0.282
11	;	144.0000	;	74.0000	;	0.664
12	;	130.0000	;	116.0000	;	0.840
13	;	128.0000	;	162.0000	;	0.697
15	;	138.0000	;	6.0000	;	0.762
17	;	146.0000	;	8.0000	;	0.907
