ID	;	x	;	y	;	score
0	;	208.0000	;	56.0000	;	0.725
1	;	208.0000	;	86.0000	;	0.712
2	;	202.0000	;	90.0000	;	0.843
3	;	254.0000	;	88.0000	;	0.698
4	;	252.0000	;	52.0000	;	0.883
5	;	216.0000	;	82.0000	;	0.588
6	;	252.0000	;	88.0000	;	0.199
8	;	232.0000	;	164.0000	;	0.561
9	;	246.0000	;	228.0000	;	0.634
10	;	236.0000	;	290.0000	;	0.783
11	;	242.0000	;	160.0000	;	0.508
12	;	252.0000	;	224.0000	;	0.389
13	;	242.0000	;	278.0000	;	0.104
14	;	198.0000	;	54.0000	;	0.785
15	;	206.0000	;	48.0000	;	0.814
16	;	188.0000	;	64.0000	;	0.928
