ID	;	x	;	y	;	score
0	;	40500.0000	;	6075.0000	;	0.867
1	;	42750.0000	;	8606.2500	;	0.827
2	;	45450.0000	;	9112.5000	;	0.642
3	;	46800.0000	;	13162.5000	;	0.481
4	;	45900.0000	;	15187.5000	;	0.153
5	;	41400.0000	;	8100.0000	;	0.827
6	;	38250.0000	;	9112.5000	;	0.146
8	;	40950.0000	;	15693.7500	;	0.519
9	;	38700.0000	;	22275.0000	;	0.413
10	;	38250.0000	;	27084.3750	;	0.124
11	;	42750.0000	;	15946.8750	;	0.661
12	;	39600.0000	;	22528.1250	;	0.633
13	;	37350.0000	;	29109.3750	;	0.487
14	;	41400.0000	;	5315.6250	;	0.367
15	;	41400.0000	;	5568.7500	;	0.875
17	;	43650.0000	;	6328.1250	;	0.746
