ID	;	x	;	y	;	score
0	;	222.0000	;	32.0000	;	0.742
1	;	226.0000	;	52.0000	;	0.729
2	;	224.0000	;	52.0000	;	0.757
3	;	252.0000	;	56.0000	;	0.710
4	;	256.0000	;	34.0000	;	0.500
5	;	226.0000	;	50.0000	;	0.592
6	;	248.0000	;	50.0000	;	0.101
7	;	256.0000	;	36.0000	;	0.192
8	;	236.0000	;	102.0000	;	0.745
9	;	242.0000	;	142.0000	;	0.854
10	;	242.0000	;	172.0000	;	0.468
11	;	242.0000	;	100.0000	;	0.648
12	;	248.0000	;	140.0000	;	0.606
13	;	250.0000	;	168.0000	;	0.417
14	;	218.0000	;	32.0000	;	0.786
15	;	222.0000	;	28.0000	;	0.817
16	;	212.0000	;	40.0000	;	0.801
