ID	;	x	;	y	;	score
0	;	166.0000	;	32.0000	;	0.597
1	;	180.0000	;	42.0000	;	0.765
2	;	182.0000	;	42.0000	;	0.532
3	;	156.0000	;	46.0000	;	0.198
4	;	154.0000	;	30.0000	;	0.196
5	;	176.0000	;	42.0000	;	0.749
6	;	154.0000	;	44.0000	;	0.807
7	;	154.0000	;	26.0000	;	0.788
8	;	178.0000	;	86.0000	;	0.676
9	;	166.0000	;	118.0000	;	0.795
10	;	162.0000	;	148.0000	;	0.766
11	;	172.0000	;	86.0000	;	0.789
12	;	158.0000	;	116.0000	;	0.718
13	;	160.0000	;	148.0000	;	0.705
15	;	168.0000	;	28.0000	;	0.757
17	;	176.0000	;	28.0000	;	0.868
