ID	;	x	;	y	;	score
0	;	164.0000	;	32.0000	;	0.753
1	;	176.0000	;	44.0000	;	0.761
2	;	172.0000	;	44.0000	;	0.752
3	;	152.0000	;	48.0000	;	0.374
4	;	150.0000	;	32.0000	;	0.464
5	;	180.0000	;	44.0000	;	0.872
6	;	158.0000	;	48.0000	;	0.519
7	;	154.0000	;	34.0000	;	0.533
8	;	164.0000	;	82.0000	;	0.731
9	;	158.0000	;	114.0000	;	0.599
10	;	162.0000	;	144.0000	;	0.652
11	;	170.0000	;	84.0000	;	0.847
12	;	156.0000	;	114.0000	;	0.749
13	;	158.0000	;	144.0000	;	0.739
15	;	166.0000	;	28.0000	;	0.827
17	;	174.0000	;	28.0000	;	0.848
