ID	;	x	;	y	;	score
0	;	150.0000	;	34.0000	;	0.933
1	;	136.0000	;	56.0000	;	0.645
2	;	134.0000	;	56.0000	;	0.732
3	;	176.0000	;	68.0000	;	0.885
4	;	178.0000	;	34.0000	;	0.852
5	;	140.0000	;	56.0000	;	0.449
6	;	156.0000	;	82.0000	;	0.137
7	;	168.0000	;	80.0000	;	0.368
8	;	130.0000	;	134.0000	;	0.698
9	;	142.0000	;	196.0000	;	0.703
10	;	140.0000	;	264.0000	;	0.800
11	;	140.0000	;	132.0000	;	0.588
12	;	150.0000	;	196.0000	;	0.687
13	;	158.0000	;	256.0000	;	0.757
14	;	144.0000	;	30.0000	;	0.780
15	;	152.0000	;	30.0000	;	0.765
16	;	130.0000	;	34.0000	;	0.954
