ID	;	x	;	y	;	score
0	;	174.0000	;	24.0000	;	0.797
1	;	176.0000	;	40.0000	;	0.647
2	;	178.0000	;	40.0000	;	0.519
3	;	156.0000	;	44.0000	;	0.136
4	;	156.0000	;	28.0000	;	0.187
5	;	176.0000	;	42.0000	;	0.661
6	;	152.0000	;	44.0000	;	0.791
7	;	154.0000	;	24.0000	;	0.664
8	;	164.0000	;	78.0000	;	0.614
9	;	158.0000	;	112.0000	;	0.659
10	;	160.0000	;	146.0000	;	0.610
11	;	162.0000	;	78.0000	;	0.776
12	;	156.0000	;	114.0000	;	0.725
13	;	158.0000	;	148.0000	;	0.646
15	;	176.0000	;	22.0000	;	0.841
17	;	182.0000	;	26.0000	;	0.902
