ID	;	x	;	y	;	score
0	;	62550.0000	;	6075.0000	;	0.543
1	;	58950.0000	;	8353.1250	;	0.773
2	;	59850.0000	;	8100.0000	;	0.795
3	;	66150.0000	;	8859.3750	;	0.607
4	;	68850.0000	;	5315.6250	;	0.406
5	;	56700.0000	;	8606.2500	;	0.588
6	;	67500.0000	;	8353.1250	;	0.251
8	;	61200.0000	;	15946.8750	;	0.688
9	;	64800.0000	;	22275.0000	;	0.805
10	;	64800.0000	;	29109.3750	;	0.544
11	;	62100.0000	;	15693.7500	;	0.523
12	;	64350.0000	;	22275.0000	;	0.288
13	;	67500.0000	;	27843.7500	;	0.136
14	;	62100.0000	;	5568.7500	;	0.659
16	;	60300.0000	;	5821.8750	;	0.857
