ID	;	x	;	y	;	score
0	;	150.0000	;	8.0444	;	0.575
1	;	158.0000	;	24.1333	;	0.624
2	;	154.0000	;	24.1333	;	0.432
3	;	130.0000	;	22.1222	;	0.193
5	;	162.0000	;	24.1333	;	0.734
6	;	130.0000	;	22.1222	;	0.765
7	;	134.0000	;	8.0444	;	0.262
8	;	152.0000	;	82.4556	;	0.527
9	;	144.0000	;	134.7444	;	0.628
10	;	138.0000	;	172.9556	;	0.235
11	;	160.0000	;	84.4667	;	0.629
12	;	146.0000	;	134.7444	;	0.721
13	;	138.0000	;	172.9556	;	0.314
14	;	150.0000	;	6.0333	;	0.461
15	;	154.0000	;	6.0333	;	0.845
17	;	162.0000	;	8.0444	;	0.712
