ID	;	x	;	y	;	score
0	;	180.0000	;	8.0000	;	0.733
1	;	182.0000	;	28.0000	;	0.737
2	;	178.0000	;	26.0000	;	0.608
3	;	154.0000	;	30.0000	;	0.245
4	;	152.0000	;	12.0000	;	0.279
5	;	186.0000	;	30.0000	;	0.797
6	;	156.0000	;	32.0000	;	0.562
7	;	152.0000	;	10.0000	;	0.431
8	;	176.0000	;	78.0000	;	0.606
9	;	166.0000	;	116.0000	;	0.608
10	;	166.0000	;	156.0000	;	0.484
11	;	182.0000	;	80.0000	;	0.700
12	;	166.0000	;	118.0000	;	0.738
13	;	168.0000	;	160.0000	;	0.702
14	;	180.0000	;	6.0000	;	0.729
15	;	184.0000	;	8.0000	;	0.642
17	;	194.0000	;	10.0000	;	0.950
