ID	;	x	;	y	;	score
0	;	63450.0000	;	5568.7500	;	0.821
1	;	59850.0000	;	8100.0000	;	0.838
2	;	60750.0000	;	8100.0000	;	0.831
3	;	67050.0000	;	7846.8750	;	0.668
4	;	67500.0000	;	4809.3750	;	0.466
5	;	58500.0000	;	8353.1250	;	0.620
8	;	58950.0000	;	15187.5000	;	0.686
9	;	62550.0000	;	21515.6250	;	0.884
10	;	63900.0000	;	27590.6250	;	0.710
11	;	61200.0000	;	14934.3750	;	0.528
12	;	63000.0000	;	21262.5000	;	0.504
13	;	64800.0000	;	27337.5000	;	0.420
14	;	62100.0000	;	5315.6250	;	0.843
16	;	60750.0000	;	6075.0000	;	0.879
