ID	;	x	;	y	;	score
0	;	222.0000	;	74.0000	;	0.838
1	;	206.0000	;	102.0000	;	0.529
2	;	204.0000	;	100.0000	;	0.829
3	;	252.0000	;	88.0000	;	0.757
4	;	254.0000	;	52.0000	;	0.811
5	;	208.0000	;	102.0000	;	0.390
6	;	250.0000	;	90.0000	;	0.119
8	;	188.0000	;	182.0000	;	0.634
9	;	218.0000	;	234.0000	;	0.708
10	;	236.0000	;	292.0000	;	0.782
11	;	190.0000	;	180.0000	;	0.432
12	;	218.0000	;	232.0000	;	0.480
13	;	238.0000	;	284.0000	;	0.336
14	;	214.0000	;	70.0000	;	0.772
15	;	224.0000	;	68.0000	;	0.820
16	;	200.0000	;	76.0000	;	0.914
