ID	;	x	;	y	;	score
0	;	102.0000	;	28.0000	;	0.438
1	;	114.0000	;	40.0000	;	0.698
2	;	116.0000	;	36.0000	;	0.570
3	;	98.0000	;	40.0000	;	0.236
4	;	90.0000	;	28.0000	;	0.631
5	;	114.0000	;	46.0000	;	0.710
6	;	88.0000	;	52.0000	;	0.630
7	;	88.0000	;	30.0000	;	0.591
8	;	112.0000	;	82.0000	;	0.403
9	;	102.0000	;	116.0000	;	0.293
10	;	100.0000	;	146.0000	;	0.104
11	;	114.0000	;	86.0000	;	0.676
12	;	102.0000	;	118.0000	;	0.502
13	;	96.0000	;	156.0000	;	0.320
15	;	104.0000	;	24.0000	;	0.452
17	;	112.0000	;	26.0000	;	0.667
