ID	;	x	;	y	;	score
0	;	170.0000	;	32.0000	;	0.840
1	;	176.0000	;	48.0000	;	0.652
2	;	172.0000	;	46.0000	;	0.696
3	;	154.0000	;	48.0000	;	0.250
4	;	154.0000	;	34.0000	;	0.409
5	;	178.0000	;	48.0000	;	0.725
6	;	154.0000	;	50.0000	;	0.647
7	;	154.0000	;	34.0000	;	0.667
8	;	168.0000	;	86.0000	;	0.618
9	;	160.0000	;	118.0000	;	0.710
10	;	162.0000	;	148.0000	;	0.693
11	;	170.0000	;	88.0000	;	0.790
12	;	156.0000	;	118.0000	;	0.822
13	;	158.0000	;	148.0000	;	0.640
14	;	170.0000	;	30.0000	;	0.382
15	;	172.0000	;	30.0000	;	0.918
17	;	180.0000	;	34.0000	;	0.893
