ID	;	x	;	y	;	score
0	;	86.0000	;	38.0000	;	0.340
1	;	96.0000	;	48.0000	;	0.623
2	;	98.0000	;	48.0000	;	0.571
3	;	72.0000	;	42.0000	;	0.100
4	;	68.0000	;	26.0000	;	0.241
5	;	92.0000	;	48.0000	;	0.762
6	;	66.0000	;	42.0000	;	0.994
7	;	66.0000	;	24.0000	;	0.725
8	;	110.0000	;	96.0000	;	0.551
9	;	88.0000	;	128.0000	;	0.459
10	;	78.0000	;	166.0000	;	0.338
11	;	106.0000	;	96.0000	;	0.752
12	;	86.0000	;	128.0000	;	0.816
13	;	76.0000	;	168.0000	;	0.713
15	;	88.0000	;	36.0000	;	0.398
17	;	92.0000	;	38.0000	;	0.894
