ID	;	x	;	y	;	score
0	;	62550.0000	;	6075.0000	;	0.887
1	;	58950.0000	;	8606.2500	;	0.805
2	;	59850.0000	;	8606.2500	;	0.789
3	;	67500.0000	;	8606.2500	;	0.846
4	;	68850.0000	;	5568.7500	;	0.680
5	;	57600.0000	;	8859.3750	;	0.577
6	;	65700.0000	;	8606.2500	;	0.164
7	;	67050.0000	;	6328.1250	;	0.110
8	;	59850.0000	;	16200.0000	;	0.675
9	;	63450.0000	;	22781.2500	;	0.775
10	;	63900.0000	;	28856.2500	;	0.803
11	;	58950.0000	;	15946.8750	;	0.416
14	;	61650.0000	;	5821.8750	;	0.905
15	;	62550.0000	;	5568.7500	;	0.177
16	;	59400.0000	;	6328.1250	;	0.927
