ID	;	x	;	y	;	score
0	;	82.0000	;	38.0000	;	0.853
1	;	88.0000	;	64.0000	;	0.635
2	;	96.0000	;	66.0000	;	0.591
3	;	44.0000	;	70.0000	;	0.109
5	;	82.0000	;	62.0000	;	0.650
6	;	34.0000	;	56.0000	;	0.535
7	;	26.0000	;	44.0000	;	0.311
8	;	74.0000	;	132.0000	;	0.463
9	;	52.0000	;	182.0000	;	0.419
10	;	42.0000	;	228.0000	;	0.153
11	;	62.0000	;	132.0000	;	0.530
12	;	46.0000	;	182.0000	;	0.512
13	;	40.0000	;	230.0000	;	0.243
14	;	84.0000	;	34.0000	;	0.510
15	;	88.0000	;	36.0000	;	0.836
17	;	98.0000	;	48.0000	;	0.750
