ID	;	x	;	y	;	score
0	;	132.0000	;	26.0000	;	0.858
1	;	132.0000	;	44.0000	;	0.828
2	;	134.0000	;	44.0000	;	0.550
5	;	128.0000	;	46.0000	;	0.762
6	;	104.0000	;	44.0000	;	0.907
7	;	106.0000	;	26.0000	;	0.820
8	;	120.0000	;	90.0000	;	0.583
9	;	102.0000	;	122.0000	;	0.477
10	;	102.0000	;	148.0000	;	0.467
11	;	116.0000	;	90.0000	;	0.789
12	;	106.0000	;	124.0000	;	0.850
13	;	110.0000	;	156.0000	;	0.667
14	;	130.0000	;	22.0000	;	0.952
15	;	136.0000	;	24.0000	;	0.785
16	;	126.0000	;	22.0000	;	0.255
17	;	142.0000	;	30.0000	;	0.881
