ID	;	x	;	y	;	score
0	;	172.0000	;	26.0000	;	0.924
1	;	176.0000	;	44.0000	;	0.735
2	;	168.0000	;	42.0000	;	0.797
3	;	152.0000	;	46.0000	;	0.190
4	;	152.0000	;	32.0000	;	0.407
5	;	182.0000	;	44.0000	;	0.771
6	;	176.0000	;	52.0000	;	0.173
7	;	162.0000	;	40.0000	;	0.083
8	;	164.0000	;	82.0000	;	0.730
9	;	160.0000	;	114.0000	;	0.591
10	;	162.0000	;	144.0000	;	0.635
11	;	170.0000	;	84.0000	;	0.837
12	;	156.0000	;	116.0000	;	0.785
13	;	158.0000	;	144.0000	;	0.731
14	;	172.0000	;	22.0000	;	0.791
15	;	176.0000	;	24.0000	;	0.821
17	;	184.0000	;	30.0000	;	0.844
