ID	;	x	;	y	;	score
0	;	41400.0000	;	5062.5000	;	0.808
1	;	42750.0000	;	8353.1250	;	0.784
2	;	45000.0000	;	8859.3750	;	0.415
3	;	38250.0000	;	8859.3750	;	0.102
5	;	41850.0000	;	8100.0000	;	0.743
6	;	33750.0000	;	7846.8750	;	0.555
7	;	33300.0000	;	5315.6250	;	0.214
8	;	39150.0000	;	15693.7500	;	0.757
9	;	37800.0000	;	22021.8750	;	0.519
10	;	38250.0000	;	28096.8750	;	0.334
11	;	42300.0000	;	16200.0000	;	0.774
12	;	38700.0000	;	22275.0000	;	0.828
13	;	37800.0000	;	28603.1250	;	0.637
14	;	42750.0000	;	4556.2500	;	0.270
15	;	42750.0000	;	5062.5000	;	0.752
17	;	44100.0000	;	5821.8750	;	0.824
