ID	;	x	;	y	;	score
0	;	166.0000	;	24.0000	;	0.648
1	;	180.0000	;	38.0000	;	0.724
2	;	182.0000	;	38.0000	;	0.512
3	;	156.0000	;	46.0000	;	0.179
4	;	156.0000	;	30.0000	;	0.209
5	;	176.0000	;	38.0000	;	0.677
6	;	152.0000	;	44.0000	;	0.808
7	;	154.0000	;	26.0000	;	0.775
8	;	180.0000	;	80.0000	;	0.631
9	;	166.0000	;	112.0000	;	0.672
10	;	162.0000	;	146.0000	;	0.715
11	;	174.0000	;	80.0000	;	0.693
12	;	160.0000	;	112.0000	;	0.751
13	;	158.0000	;	144.0000	;	0.750
15	;	168.0000	;	20.0000	;	0.894
17	;	176.0000	;	22.0000	;	0.896
