ID	;	x	;	y	;	score
0	;	74.0000	;	36.0000	;	0.938
1	;	86.0000	;	62.0000	;	0.727
2	;	92.0000	;	62.0000	;	0.581
3	;	42.0000	;	72.0000	;	0.218
5	;	82.0000	;	60.0000	;	0.737
6	;	32.0000	;	56.0000	;	0.520
7	;	28.0000	;	38.0000	;	0.208
8	;	70.0000	;	130.0000	;	0.409
9	;	58.0000	;	178.0000	;	0.270
10	;	52.0000	;	216.0000	;	0.077
11	;	60.0000	;	128.0000	;	0.558
12	;	44.0000	;	178.0000	;	0.482
13	;	38.0000	;	230.0000	;	0.260
14	;	76.0000	;	30.0000	;	0.539
15	;	82.0000	;	34.0000	;	0.897
17	;	94.0000	;	42.0000	;	0.841
