ID	;	x	;	y	;	score
0	;	63000.0000	;	6075.0000	;	0.844
1	;	58950.0000	;	8606.2500	;	0.784
2	;	60300.0000	;	8606.2500	;	0.775
3	;	67500.0000	;	8353.1250	;	0.778
4	;	68850.0000	;	4809.3750	;	0.693
5	;	57150.0000	;	8859.3750	;	0.611
6	;	65700.0000	;	8353.1250	;	0.220
7	;	67950.0000	;	5315.6250	;	0.141
8	;	62100.0000	;	15693.7500	;	0.672
9	;	65250.0000	;	22528.1250	;	0.748
10	;	64350.0000	;	28856.2500	;	0.546
11	;	58500.0000	;	15946.8750	;	0.653
12	;	63900.0000	;	22528.1250	;	0.497
13	;	64350.0000	;	28096.8750	;	0.332
14	;	62100.0000	;	5821.8750	;	0.889
16	;	59850.0000	;	6075.0000	;	0.896
