ID	;	x	;	y	;	score
0	;	86.0000	;	38.0000	;	0.397
1	;	96.0000	;	48.0000	;	0.640
2	;	98.0000	;	48.0000	;	0.569
3	;	72.0000	;	42.0000	;	0.151
4	;	66.0000	;	26.0000	;	0.358
5	;	92.0000	;	48.0000	;	0.765
6	;	66.0000	;	42.0000	;	0.968
7	;	64.0000	;	24.0000	;	0.701
8	;	108.0000	;	94.0000	;	0.585
9	;	88.0000	;	128.0000	;	0.465
10	;	78.0000	;	166.0000	;	0.332
11	;	106.0000	;	96.0000	;	0.743
12	;	86.0000	;	130.0000	;	0.744
13	;	76.0000	;	168.0000	;	0.712
15	;	88.0000	;	36.0000	;	0.513
17	;	92.0000	;	38.0000	;	0.900
