ID	;	x	;	y	;	score
0	;	174.0000	;	20.0000	;	0.847
1	;	184.0000	;	38.0000	;	0.702
2	;	188.0000	;	38.0000	;	0.740
3	;	166.0000	;	42.0000	;	0.099
4	;	160.0000	;	28.0000	;	0.158
5	;	180.0000	;	38.0000	;	0.851
6	;	154.0000	;	40.0000	;	0.819
7	;	156.0000	;	20.0000	;	0.841
8	;	180.0000	;	82.0000	;	0.676
9	;	166.0000	;	114.0000	;	0.577
10	;	166.0000	;	148.0000	;	0.527
11	;	172.0000	;	82.0000	;	0.757
12	;	162.0000	;	116.0000	;	0.782
13	;	164.0000	;	150.0000	;	0.743
15	;	176.0000	;	16.0000	;	0.850
17	;	184.0000	;	22.0000	;	0.917
