ID	;	x	;	y	;	score
0	;	226.0000	;	32.0000	;	0.803
1	;	226.0000	;	52.0000	;	0.738
2	;	226.0000	;	54.0000	;	0.734
3	;	254.0000	;	58.0000	;	0.750
4	;	254.0000	;	38.0000	;	0.677
5	;	226.0000	;	50.0000	;	0.565
6	;	248.0000	;	54.0000	;	0.109
7	;	252.0000	;	36.0000	;	0.235
8	;	238.0000	;	102.0000	;	0.701
9	;	244.0000	;	142.0000	;	0.820
10	;	242.0000	;	172.0000	;	0.472
11	;	242.0000	;	100.0000	;	0.611
12	;	248.0000	;	140.0000	;	0.567
13	;	248.0000	;	170.0000	;	0.295
14	;	220.0000	;	32.0000	;	0.810
15	;	226.0000	;	28.0000	;	0.928
16	;	214.0000	;	38.0000	;	0.819
