ID	;	x	;	y	;	score
0	;	41850.0000	;	5568.7500	;	0.864
1	;	44550.0000	;	7593.7500	;	0.733
2	;	45900.0000	;	7846.8750	;	0.551
5	;	43200.0000	;	7593.7500	;	0.774
6	;	40050.0000	;	9618.7500	;	0.280
8	;	45000.0000	;	15187.5000	;	0.542
9	;	43200.0000	;	19743.7500	;	0.153
10	;	44100.0000	;	25565.6250	;	0.103
11	;	41850.0000	;	15187.5000	;	0.509
12	;	38250.0000	;	22275.0000	;	0.470
13	;	38700.0000	;	28856.2500	;	0.315
14	;	41400.0000	;	5062.5000	;	0.685
15	;	42750.0000	;	5315.6250	;	0.869
17	;	44550.0000	;	5568.7500	;	0.796
