ID	;	x	;	y	;	score
0	;	61650.0000	;	5062.5000	;	0.916
1	;	59850.0000	;	7846.8750	;	0.785
2	;	58500.0000	;	8100.0000	;	0.817
3	;	67500.0000	;	8353.1250	;	0.783
4	;	68400.0000	;	5315.6250	;	0.705
5	;	60750.0000	;	7846.8750	;	0.594
6	;	66150.0000	;	8100.0000	;	0.351
7	;	66150.0000	;	5568.7500	;	0.187
8	;	60300.0000	;	15440.6250	;	0.730
9	;	64350.0000	;	22021.8750	;	0.789
10	;	63900.0000	;	28350.0000	;	0.703
11	;	63000.0000	;	15440.6250	;	0.669
12	;	64800.0000	;	21768.7500	;	0.464
14	;	60300.0000	;	4809.3750	;	0.835
16	;	58500.0000	;	5568.7500	;	0.842
