ID	;	x	;	y	;	score
0	;	110.0000	;	20.0000	;	0.787
1	;	114.0000	;	38.0000	;	0.733
2	;	110.0000	;	34.0000	;	0.516
3	;	86.0000	;	44.0000	;	0.103
5	;	118.0000	;	40.0000	;	0.667
6	;	86.0000	;	48.0000	;	0.531
7	;	86.0000	;	22.0000	;	0.428
8	;	104.0000	;	76.0000	;	0.535
9	;	100.0000	;	108.0000	;	0.212
10	;	96.0000	;	128.0000	;	0.158
11	;	114.0000	;	80.0000	;	0.680
12	;	102.0000	;	110.0000	;	0.582
13	;	98.0000	;	138.0000	;	0.305
14	;	110.0000	;	16.0000	;	0.736
15	;	114.0000	;	18.0000	;	0.884
17	;	122.0000	;	22.0000	;	0.804
