ID	;	x	;	y	;	score
0	;	174.0000	;	20.0000	;	0.935
1	;	174.0000	;	38.0000	;	0.721
2	;	168.0000	;	36.0000	;	0.775
3	;	152.0000	;	42.0000	;	0.609
4	;	152.0000	;	26.0000	;	0.729
5	;	182.0000	;	40.0000	;	0.660
6	;	156.0000	;	42.0000	;	0.477
7	;	156.0000	;	26.0000	;	0.404
8	;	166.0000	;	80.0000	;	0.724
9	;	160.0000	;	114.0000	;	0.612
10	;	160.0000	;	146.0000	;	0.621
11	;	174.0000	;	80.0000	;	0.714
12	;	160.0000	;	114.0000	;	0.717
13	;	160.0000	;	148.0000	;	0.717
14	;	174.0000	;	18.0000	;	0.826
15	;	178.0000	;	18.0000	;	0.995
17	;	184.0000	;	26.0000	;	0.930
