ID	;	x	;	y	;	score
0	;	146.0000	;	46.0000	;	0.878
1	;	134.0000	;	58.0000	;	0.775
2	;	130.0000	;	52.0000	;	0.555
3	;	120.0000	;	46.0000	;	0.199
4	;	112.0000	;	38.0000	;	0.202
5	;	138.0000	;	64.0000	;	0.763
6	;	114.0000	;	64.0000	;	0.869
7	;	110.0000	;	42.0000	;	0.718
8	;	112.0000	;	102.0000	;	0.583
9	;	116.0000	;	144.0000	;	0.387
11	;	120.0000	;	106.0000	;	0.691
12	;	118.0000	;	146.0000	;	0.753
13	;	130.0000	;	172.0000	;	0.466
14	;	146.0000	;	42.0000	;	0.856
15	;	150.0000	;	48.0000	;	0.766
16	;	142.0000	;	42.0000	;	0.201
17	;	150.0000	;	54.0000	;	0.766
