ID	;	x	;	y	;	score
0	;	180.0000	;	16.0000	;	0.824
1	;	182.0000	;	36.0000	;	0.760
2	;	184.0000	;	36.0000	;	0.616
3	;	162.0000	;	42.0000	;	0.100
4	;	162.0000	;	22.0000	;	0.144
5	;	180.0000	;	36.0000	;	0.821
6	;	154.0000	;	40.0000	;	0.825
7	;	158.0000	;	20.0000	;	0.786
8	;	178.0000	;	80.0000	;	0.656
9	;	166.0000	;	116.0000	;	0.610
10	;	166.0000	;	148.0000	;	0.500
11	;	174.0000	;	80.0000	;	0.719
12	;	162.0000	;	116.0000	;	0.819
13	;	164.0000	;	152.0000	;	0.753
14	;	178.0000	;	14.0000	;	0.689
15	;	184.0000	;	16.0000	;	0.776
17	;	190.0000	;	22.0000	;	0.825
