ID	;	x	;	y	;	score
0	;	180.0000	;	22.0000	;	0.854
1	;	170.0000	;	38.0000	;	0.784
2	;	174.0000	;	36.0000	;	0.685
3	;	198.0000	;	30.0000	;	0.689
4	;	200.0000	;	12.0000	;	0.524
5	;	166.0000	;	40.0000	;	0.602
6	;	194.0000	;	34.0000	;	0.157
7	;	194.0000	;	30.0000	;	0.162
8	;	180.0000	;	84.0000	;	0.743
9	;	188.0000	;	120.0000	;	0.776
10	;	188.0000	;	158.0000	;	0.766
11	;	172.0000	;	84.0000	;	0.667
12	;	184.0000	;	120.0000	;	0.610
13	;	188.0000	;	156.0000	;	0.476
14	;	176.0000	;	20.0000	;	0.833
16	;	170.0000	;	22.0000	;	0.831
