ID	;	x	;	y	;	score
0	;	136.0000	;	8.0000	;	0.522
1	;	150.0000	;	24.0000	;	0.652
2	;	154.0000	;	24.0000	;	0.605
3	;	140.0000	;	50.0000	;	0.325
4	;	128.0000	;	58.0000	;	0.380
5	;	146.0000	;	22.0000	;	0.768
6	;	118.0000	;	16.0000	;	0.631
7	;	122.0000	;	6.0000	;	0.228
8	;	146.0000	;	74.0000	;	0.602
9	;	132.0000	;	114.0000	;	0.585
10	;	128.0000	;	154.0000	;	0.376
11	;	142.0000	;	74.0000	;	0.673
12	;	130.0000	;	116.0000	;	0.828
13	;	130.0000	;	160.0000	;	0.765
15	;	138.0000	;	6.0000	;	0.773
17	;	148.0000	;	8.0000	;	0.854
