ID	;	x	;	y	;	score
0	;	124.0000	;	34.0000	;	0.891
1	;	130.0000	;	50.0000	;	0.853
2	;	132.0000	;	50.0000	;	0.637
3	;	118.0000	;	74.0000	;	0.342
4	;	112.0000	;	76.0000	;	0.328
5	;	126.0000	;	52.0000	;	0.773
6	;	102.0000	;	52.0000	;	0.757
7	;	102.0000	;	34.0000	;	0.767
8	;	126.0000	;	98.0000	;	0.555
9	;	108.0000	;	132.0000	;	0.728
10	;	106.0000	;	162.0000	;	0.476
11	;	124.0000	;	98.0000	;	0.769
12	;	114.0000	;	134.0000	;	0.829
13	;	112.0000	;	168.0000	;	0.688
14	;	124.0000	;	30.0000	;	0.944
15	;	128.0000	;	32.0000	;	0.788
17	;	136.0000	;	36.0000	;	0.946
