ID	;	x	;	y	;	score
0	;	170.0000	;	26.0000	;	0.899
1	;	176.0000	;	44.0000	;	0.749
2	;	172.0000	;	42.0000	;	0.752
3	;	154.0000	;	50.0000	;	0.536
4	;	152.0000	;	32.0000	;	0.551
5	;	180.0000	;	44.0000	;	0.857
6	;	160.0000	;	50.0000	;	0.359
7	;	154.0000	;	34.0000	;	0.488
8	;	166.0000	;	82.0000	;	0.695
9	;	160.0000	;	114.0000	;	0.604
10	;	162.0000	;	144.0000	;	0.672
11	;	172.0000	;	84.0000	;	0.855
12	;	156.0000	;	114.0000	;	0.740
13	;	158.0000	;	144.0000	;	0.774
15	;	172.0000	;	24.0000	;	0.856
17	;	180.0000	;	28.0000	;	0.979
