ID	;	x	;	y	;	score
0	;	174.0000	;	20.0000	;	0.873
1	;	184.0000	;	38.0000	;	0.686
2	;	188.0000	;	38.0000	;	0.716
3	;	166.0000	;	44.0000	;	0.089
4	;	160.0000	;	28.0000	;	0.125
5	;	180.0000	;	38.0000	;	0.847
6	;	154.0000	;	40.0000	;	0.809
7	;	156.0000	;	22.0000	;	0.816
8	;	180.0000	;	82.0000	;	0.682
9	;	168.0000	;	116.0000	;	0.659
10	;	166.0000	;	150.0000	;	0.522
11	;	172.0000	;	82.0000	;	0.758
12	;	162.0000	;	116.0000	;	0.820
13	;	164.0000	;	152.0000	;	0.736
15	;	178.0000	;	16.0000	;	0.882
17	;	184.0000	;	22.0000	;	0.887
