ID	;	x	;	y	;	score
0	;	86.0000	;	38.0000	;	0.296
1	;	96.0000	;	48.0000	;	0.641
2	;	98.0000	;	48.0000	;	0.585
3	;	72.0000	;	42.0000	;	0.143
4	;	68.0000	;	26.0000	;	0.321
5	;	92.0000	;	48.0000	;	0.753
6	;	66.0000	;	42.0000	;	0.979
7	;	64.0000	;	26.0000	;	0.758
8	;	108.0000	;	94.0000	;	0.589
9	;	88.0000	;	130.0000	;	0.440
10	;	78.0000	;	166.0000	;	0.347
11	;	106.0000	;	96.0000	;	0.719
12	;	86.0000	;	128.0000	;	0.817
13	;	76.0000	;	168.0000	;	0.704
15	;	88.0000	;	36.0000	;	0.355
17	;	90.0000	;	36.0000	;	0.844
