ID	;	x	;	y	;	score
0	;	182.0000	;	54.0000	;	0.808
1	;	186.0000	;	76.0000	;	0.812
2	;	182.0000	;	74.0000	;	0.573
3	;	154.0000	;	80.0000	;	0.118
5	;	188.0000	;	76.0000	;	0.824
6	;	152.0000	;	80.0000	;	0.771
7	;	150.0000	;	52.0000	;	0.689
8	;	180.0000	;	132.0000	;	0.681
9	;	156.0000	;	142.0000	;	0.851
10	;	164.0000	;	182.0000	;	0.776
11	;	192.0000	;	136.0000	;	0.654
12	;	176.0000	;	176.0000	;	0.734
13	;	170.0000	;	214.0000	;	0.721
14	;	180.0000	;	50.0000	;	0.917
15	;	186.0000	;	52.0000	;	0.959
17	;	196.0000	;	60.0000	;	1.019
