ID	;	x	;	y	;	score
0	;	122.0000	;	34.0000	;	0.912
1	;	134.0000	;	52.0000	;	0.705
2	;	132.0000	;	52.0000	;	0.578
3	;	106.0000	;	58.0000	;	0.313
4	;	102.0000	;	38.0000	;	0.252
5	;	136.0000	;	50.0000	;	0.862
6	;	104.0000	;	52.0000	;	0.677
7	;	102.0000	;	32.0000	;	0.640
8	;	130.0000	;	108.0000	;	0.678
9	;	120.0000	;	156.0000	;	0.590
10	;	120.0000	;	204.0000	;	0.420
11	;	136.0000	;	110.0000	;	0.715
12	;	122.0000	;	158.0000	;	0.865
13	;	122.0000	;	208.0000	;	0.822
15	;	126.0000	;	32.0000	;	0.868
17	;	136.0000	;	36.0000	;	0.902
