ID	;	x	;	y	;	score
0	;	172.0000	;	26.0000	;	0.971
1	;	178.0000	;	44.0000	;	0.772
2	;	176.0000	;	42.0000	;	0.593
3	;	156.0000	;	48.0000	;	0.228
4	;	154.0000	;	32.0000	;	0.365
5	;	180.0000	;	44.0000	;	0.840
6	;	156.0000	;	48.0000	;	0.544
7	;	152.0000	;	32.0000	;	0.550
8	;	174.0000	;	84.0000	;	0.606
9	;	164.0000	;	116.0000	;	0.743
10	;	162.0000	;	146.0000	;	0.668
11	;	174.0000	;	86.0000	;	0.774
12	;	160.0000	;	114.0000	;	0.651
13	;	158.0000	;	144.0000	;	0.717
14	;	172.0000	;	24.0000	;	0.208
15	;	174.0000	;	24.0000	;	0.787
17	;	182.0000	;	30.0000	;	0.833
