ID	;	x	;	y	;	score
0	;	94.0000	;	14.0000	;	0.894
1	;	112.0000	;	30.0000	;	0.683
2	;	114.0000	;	30.0000	;	0.608
3	;	92.0000	;	46.0000	;	0.287
4	;	80.0000	;	30.0000	;	0.413
5	;	110.0000	;	30.0000	;	0.689
6	;	82.0000	;	38.0000	;	0.695
7	;	78.0000	;	24.0000	;	0.608
8	;	104.0000	;	84.0000	;	0.600
9	;	88.0000	;	126.0000	;	0.586
10	;	86.0000	;	170.0000	;	0.360
11	;	102.0000	;	86.0000	;	0.739
12	;	84.0000	;	126.0000	;	0.868
13	;	86.0000	;	170.0000	;	0.479
15	;	96.0000	;	10.0000	;	0.945
17	;	108.0000	;	12.0000	;	0.967
