ID	;	x	;	y	;	score
0	;	142.0000	;	6.0000	;	0.807
1	;	142.0000	;	22.0000	;	0.681
2	;	142.0000	;	24.0000	;	0.673
3	;	172.0000	;	32.0000	;	0.717
4	;	176.0000	;	12.0000	;	0.520
5	;	142.0000	;	20.0000	;	0.474
6	;	166.0000	;	16.0000	;	0.162
7	;	172.0000	;	14.0000	;	0.248
8	;	144.0000	;	88.0000	;	0.638
9	;	156.0000	;	138.0000	;	0.744
10	;	158.0000	;	172.0000	;	0.303
11	;	142.0000	;	86.0000	;	0.549
12	;	154.0000	;	138.0000	;	0.614
13	;	156.0000	;	172.0000	;	0.221
14	;	136.0000	;	6.0000	;	0.748
15	;	142.0000	;	4.0000	;	0.392
16	;	130.0000	;	8.0000	;	0.741
