ID	;	x	;	y	;	score
0	;	88.0000	;	24.0000	;	0.800
1	;	94.0000	;	44.0000	;	0.679
2	;	88.0000	;	46.0000	;	0.583
3	;	80.0000	;	72.0000	;	0.323
5	;	98.0000	;	42.0000	;	0.916
6	;	66.0000	;	46.0000	;	0.895
7	;	66.0000	;	28.0000	;	0.832
8	;	96.0000	;	90.0000	;	0.617
9	;	70.0000	;	96.0000	;	0.713
10	;	72.0000	;	136.0000	;	0.654
11	;	112.0000	;	94.0000	;	0.680
12	;	90.0000	;	134.0000	;	0.767
13	;	78.0000	;	176.0000	;	0.705
14	;	86.0000	;	22.0000	;	0.716
15	;	92.0000	;	22.0000	;	0.838
17	;	102.0000	;	28.0000	;	0.924
