ID	;	x	;	y	;	score
0	;	166.0000	;	32.0000	;	0.727
1	;	176.0000	;	44.0000	;	0.732
2	;	172.0000	;	42.0000	;	0.740
3	;	156.0000	;	50.0000	;	0.360
4	;	152.0000	;	34.0000	;	0.377
5	;	180.0000	;	44.0000	;	0.814
6	;	166.0000	;	50.0000	;	0.440
7	;	158.0000	;	36.0000	;	0.435
8	;	164.0000	;	82.0000	;	0.669
9	;	158.0000	;	114.0000	;	0.581
10	;	160.0000	;	144.0000	;	0.632
11	;	170.0000	;	84.0000	;	0.837
12	;	156.0000	;	114.0000	;	0.726
13	;	158.0000	;	144.0000	;	0.752
15	;	168.0000	;	28.0000	;	0.812
17	;	174.0000	;	28.0000	;	0.791
